TransactionID,CustomerID,Date,ProductID,Price,Qty,TotalAmount,StoreID,Product Name,StoreName,GroupStore,Type,Latitude,Longitude,Age,Gender,Marital Status,Income
TR59306,336,06/12/2022,P2,3200,4,12800,6,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.135399,119.42379,51,0,Single,"10,84"
TR42568,336,23/07/2022,P3,7500,1,7500,11,Crackers,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,51,0,Single,"10,84"
TR24498,336,29/03/2022,P3,7500,5,37500,5,Crackers,Bonafid,Gita,General Trade,-7.250445,112.768845,51,0,Single,"10,84"
TR53260,214,17/03/2022,P3,7500,1,7500,12,Crackers,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,52,0,Married,"13,14"
TR21109,214,14/11/2022,P10,15000,4,60000,12,Cheese Stick,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,52,0,Married,"13,14"
TR55903,214,28/01/2022,P5,4200,3,12600,4,Thai Tea,Gita Ginara,Gita,General Trade,-6.966667,110.416664,52,0,Married,"13,14"
TR21924,214,06/02/2022,P7,9400,5,47000,4,Coffee Candy,Gita Ginara,Gita,General Trade,-6.966667,110.416664,52,0,Married,"13,14"
TR88740,214,26/11/2022,P9,10000,5,50000,7,Yoghurt,Buana Indah,Buana,General Trade,3.316694,114.590111,52,0,Married,"13,14"
TR35585,214,08/07/2022,P7,9400,4,37600,7,Coffee Candy,Buana Indah,Buana,General Trade,3.316694,114.590111,52,0,Married,"13,14"
TR68742,214,01/07/2022,P2,3200,7,22400,11,Ginger Candy ,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,52,0,Married,"13,14"
TR85192,214,22/09/2022,P5,4200,3,12600,5,Thai Tea,Bonafid,Gita,General Trade,-7.250445,112.768845,52,0,Married,"13,14"
TR36756,214,28/09/2022,P7,9400,3,28200,5,Coffee Candy,Bonafid,Gita,General Trade,-7.250445,112.768845,52,0,Married,"13,14"
TR42648,214,06/12/2022,P7,9400,6,56400,1,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,52,0,Married,"13,14"
TR12061,189,28/03/2022,P3,7500,5,37500,12,Crackers,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,59,1,Single,"5,15"
TR97709,189,03/02/2022,P3,7500,3,22500,10,Crackers,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,59,1,Single,"5,15"
TR53608,189,26/05/2022,P3,7500,2,15000,10,Crackers,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,59,1,Single,"5,15"
TR57011,189,30/05/2022,P3,7500,6,45000,10,Crackers,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,59,1,Single,"5,15"
TR1265,189,07/10/2022,P2,3200,6,19200,10,Ginger Candy ,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,59,1,Single,"5,15"
TR61864,189,05/10/2022,P5,4200,3,12600,4,Thai Tea,Gita Ginara,Gita,General Trade,-6.966667,110.416664,59,1,Single,"5,15"
TR23169,189,07/01/2022,P1,8800,7,61600,7,Choco Bar,Buana Indah,Buana,General Trade,3.316694,114.590111,59,1,Single,"5,15"
TR54439,189,09/02/2022,P5,4200,3,12600,7,Thai Tea,Buana Indah,Buana,General Trade,3.316694,114.590111,59,1,Single,"5,15"
TR49210,189,04/01/2022,P4,12000,1,12000,7,Potato Chip,Buana Indah,Buana,General Trade,3.316694,114.590111,59,1,Single,"5,15"
TR2430,189,07/07/2022,P4,12000,4,48000,7,Potato Chip,Buana Indah,Buana,General Trade,3.316694,114.590111,59,1,Single,"5,15"
TR89747,189,11/03/2022,P7,9400,5,47000,3,Coffee Candy,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,59,1,Single,"5,15"
TR90434,189,25/09/2022,P5,4200,2,8400,13,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825264,59,1,Single,"5,15"
TR44843,189,29/12/2022,P9,10000,1,10000,6,Yoghurt,Lingga,Lingga,Modern Trade,-5.135399,119.42379,59,1,Single,"5,15"
TR41889,189,06/04/2022,P2,3200,6,19200,6,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.135399,119.42379,59,1,Single,"5,15"
TR34347,189,06/04/2022,P6,18000,4,72000,6,Cashew,Lingga,Lingga,Modern Trade,-5.135399,119.42379,59,1,Single,"5,15"
TR16146,189,02/03/2022,P9,10000,4,40000,5,Yoghurt,Bonafid,Gita,General Trade,-7.250445,112.768845,59,1,Single,"5,15"
TR78268,189,26/02/2022,P1,8800,8,70400,5,Choco Bar,Bonafid,Gita,General Trade,-7.250445,112.768845,59,1,Single,"5,15"
TR4093,189,20/10/2022,P5,4200,3,12600,5,Thai Tea,Bonafid,Gita,General Trade,-7.250445,112.768845,59,1,Single,"5,15"
TR89889,397,06/04/2022,P3,7500,4,30000,12,Crackers,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,24,0,Single,"6,42"
TR75819,397,27/08/2022,P9,10000,1,10000,4,Yoghurt,Gita Ginara,Gita,General Trade,-6.966667,110.416664,24,0,Single,"6,42"
TR18909,397,26/05/2022,P4,12000,5,60000,2,Potato Chip,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,24,0,Single,"6,42"
TR34375,397,09/11/2022,P2,3200,6,19200,2,Ginger Candy ,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,24,0,Single,"6,42"
TR51564,397,27/12/2022,P2,3200,4,12800,9,Ginger Candy ,Lingga,Lingga,Modern Trade,-3.654703,128.190643,24,0,Single,"6,42"
TR96145,397,04/08/2022,P3,7500,6,45000,6,Crackers,Lingga,Lingga,Modern Trade,-5.135399,119.42379,24,0,Single,"6,42"
TR78475,397,19/01/2022,P10,15000,4,60000,6,Cheese Stick,Lingga,Lingga,Modern Trade,-5.135399,119.42379,24,0,Single,"6,42"
TR62440,430,16/04/2022,P3,7500,6,45000,12,Crackers,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,55,1,Single,"18,37"
TR61423,430,01/12/2022,P8,16000,2,32000,4,Oat,Gita Ginara,Gita,General Trade,-6.966667,110.416664,55,1,Single,"18,37"
TR68592,430,12/03/2022,P2,3200,3,9600,7,Ginger Candy ,Buana Indah,Buana,General Trade,3.316694,114.590111,55,1,Single,"18,37"
TR89699,430,21/10/2022,P5,4200,5,21000,3,Thai Tea,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,55,1,Single,"18,37"
TR74611,430,13/03/2022,P10,15000,5,75000,8,Cheese Stick,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,55,1,Single,"18,37"
TR48384,430,25/06/2022,P4,12000,5,60000,9,Potato Chip,Lingga,Lingga,Modern Trade,-3.654703,128.190643,55,1,Single,"18,37"
TR16611,430,21/02/2022,P8,16000,3,48000,13,Oat,Buana,Buana,General Trade,-1.26916,116.825264,55,1,Single,"18,37"
TR49217,430,08/03/2022,P4,12000,1,12000,13,Potato Chip,Buana,Buana,General Trade,-1.26916,116.825264,55,1,Single,"18,37"
TR83712,430,04/03/2022,P2,3200,5,16000,13,Ginger Candy ,Buana,Buana,General Trade,-1.26916,116.825264,55,1,Single,"18,37"
TR41627,430,25/05/2022,P4,12000,4,48000,6,Potato Chip,Lingga,Lingga,Modern Trade,-5.135399,119.42379,55,1,Single,"18,37"
TR98048,430,17/03/2022,P6,18000,3,54000,6,Cashew,Lingga,Lingga,Modern Trade,-5.135399,119.42379,55,1,Single,"18,37"
TR40874,430,18/07/2022,P3,7500,4,30000,11,Crackers,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,55,1,Single,"18,37"
TR48509,430,09/03/2022,P10,15000,2,30000,11,Cheese Stick,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,55,1,Single,"18,37"
TR68469,430,28/07/2022,P5,4200,5,21000,1,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,55,1,Single,"18,37"
TR47996,150,03/05/2022,P3,7500,3,22500,12,Crackers,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,61,1,Married,"8,56"
TR68706,150,03/06/2022,P4,12000,3,36000,12,Potato Chip,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,61,1,Married,"8,56"
TR75263,150,01/04/2022,P2,3200,5,16000,12,Ginger Candy ,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,61,1,Married,"8,56"
TR58906,150,08/04/2022,P3,7500,1,7500,4,Crackers,Gita Ginara,Gita,General Trade,-6.966667,110.416664,61,1,Married,"8,56"
TR32298,150,24/09/2022,P1,8800,8,70400,4,Choco Bar,Gita Ginara,Gita,General Trade,-6.966667,110.416664,61,1,Married,"8,56"
TR17745,150,16/01/2022,P2,3200,5,16000,2,Ginger Candy ,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,61,1,Married,"8,56"
TR78226,150,13/08/2022,P10,15000,3,45000,3,Cheese Stick,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,61,1,Married,"8,56"
TR33393,150,01/05/2022,P6,18000,1,18000,8,Cashew,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,61,1,Married,"8,56"
TR90674,150,15/10/2022,P3,7500,2,15000,13,Crackers,Buana,Buana,General Trade,-1.26916,116.825264,61,1,Married,"8,56"
TR84152,150,25/04/2022,P10,15000,5,75000,6,Cheese Stick,Lingga,Lingga,Modern Trade,-5.135399,119.42379,61,1,Married,"8,56"
TR9760,150,26/05/2022,P1,8800,10,88000,11,Choco Bar,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,61,1,Married,"8,56"
TR80631,150,02/10/2022,P4,12000,4,48000,11,Potato Chip,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,61,1,Married,"8,56"
TR2920,150,11/06/2022,P7,9400,3,28200,5,Coffee Candy,Bonafid,Gita,General Trade,-7.250445,112.768845,61,1,Married,"8,56"
TR73763,150,02/05/2022,P4,12000,1,12000,5,Potato Chip,Bonafid,Gita,General Trade,-7.250445,112.768845,61,1,Married,"8,56"
TR90060,309,06/05/2022,P3,7500,2,15000,12,Crackers,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,23,0,Single,"3,03"
TR69359,309,11/06/2022,P3,7500,1,7500,10,Crackers,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,23,0,Single,"3,03"
TR88584,309,19/12/2022,P5,4200,4,16800,4,Thai Tea,Gita Ginara,Gita,General Trade,-6.966667,110.416664,23,0,Single,"3,03"
TR6162,309,30/08/2022,P1,8800,8,70400,13,Choco Bar,Buana,Buana,General Trade,-1.26916,116.825264,23,0,Single,"3,03"
TR99670,309,09/03/2022,P1,8800,2,17600,6,Choco Bar,Lingga,Lingga,Modern Trade,-5.135399,119.42379,23,0,Single,"3,03"
TR20273,309,09/11/2022,P7,9400,6,56400,11,Coffee Candy,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,23,0,Single,"3,03"
TR1566,309,30/12/2022,P7,9400,6,56400,5,Coffee Candy,Bonafid,Gita,General Trade,-7.250445,112.768845,23,0,Single,"3,03"
TR61118,309,30/11/2022,P2,3200,6,19200,1,Ginger Candy ,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,23,0,Single,"3,03"
TR40506,414,17/05/2022,P3,7500,6,45000,12,Crackers,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,21,1,Single,"0,74"
TR89612,414,01/10/2022,P8,16000,1,16000,12,Oat,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,21,1,Single,"0,74"
TR39547,414,29/06/2022,P9,10000,4,40000,14,Yoghurt,Priangan,Priangan,Modern Trade,-5.45,105.26667,21,1,Single,"0,74"
TR45769,414,01/11/2022,P10,15000,2,30000,7,Cheese Stick,Buana Indah,Buana,General Trade,3.316694,114.590111,21,1,Single,"0,74"
TR57792,414,26/11/2022,P7,9400,5,47000,2,Coffee Candy,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,21,1,Single,"0,74"
TR49701,414,09/07/2022,P10,15000,5,75000,3,Cheese Stick,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,21,1,Single,"0,74"
TR44842,414,29/12/2022,P10,15000,4,60000,3,Cheese Stick,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,21,1,Single,"0,74"
TR91643,414,29/03/2022,P1,8800,9,79200,9,Choco Bar,Lingga,Lingga,Modern Trade,-3.654703,128.190643,21,1,Single,"0,74"
TR66041,414,20/05/2022,P8,16000,3,48000,11,Oat,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,21,1,Single,"0,74"
TR81730,39,30/05/2022,P3,7500,3,22500,12,Crackers,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,66,1,Married,"6,19"
TR96509,39,03/11/2022,P3,7500,3,22500,12,Crackers,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,66,1,Married,"6,19"
TR13708,39,07/04/2022,P10,15000,2,30000,12,Cheese Stick,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,66,1,Married,"6,19"
TR64334,39,04/10/2022,P5,4200,4,16800,12,Thai Tea,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,66,1,Married,"6,19"
TR80509,39,05/02/2022,P2,3200,5,16000,4,Ginger Candy ,Gita Ginara,Gita,General Trade,-6.966667,110.416664,66,1,Married,"6,19"
TR15208,39,09/10/2022,P10,15000,1,15000,2,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,66,1,Married,"6,19"
TR58429,39,11/02/2022,P5,4200,5,21000,3,Thai Tea,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,66,1,Married,"6,19"
TR17751,39,17/03/2022,P7,9400,5,47000,9,Coffee Candy,Lingga,Lingga,Modern Trade,-3.654703,128.190643,66,1,Married,"6,19"
TR97455,39,10/06/2022,P9,10000,1,10000,13,Yoghurt,Buana,Buana,General Trade,-1.26916,116.825264,66,1,Married,"6,19"
TR86490,39,24/03/2022,P10,15000,2,30000,13,Cheese Stick,Buana,Buana,General Trade,-1.26916,116.825264,66,1,Married,"6,19"
TR26510,39,11/02/2022,P1,8800,7,61600,6,Choco Bar,Lingga,Lingga,Modern Trade,-5.135399,119.42379,66,1,Married,"6,19"
TR34541,39,22/09/2022,P9,10000,6,60000,5,Yoghurt,Bonafid,Gita,General Trade,-7.250445,112.768845,66,1,Married,"6,19"
TR18916,39,04/07/2022,P9,10000,7,70000,1,Yoghurt,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,66,1,Married,"6,19"
TR69289,401,03/06/2022,P3,7500,4,30000,12,Crackers,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,45,0,Married,"4,08"
TR66037,401,12/04/2022,P5,4200,3,12600,10,Thai Tea,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,45,0,Married,"4,08"
TR8508,401,17/01/2022,P5,4200,4,16800,14,Thai Tea,Priangan,Priangan,Modern Trade,-5.45,105.26667,45,0,Married,"4,08"
TR12978,401,09/05/2022,P5,4200,2,8400,14,Thai Tea,Priangan,Priangan,Modern Trade,-5.45,105.26667,45,0,Married,"4,08"
TR61103,401,08/05/2022,P5,4200,2,8400,7,Thai Tea,Buana Indah,Buana,General Trade,3.316694,114.590111,45,0,Married,"4,08"
TR97919,401,29/06/2022,P3,7500,4,30000,2,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,45,0,Married,"4,08"
TR24641,401,16/09/2022,P10,15000,2,30000,2,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,45,0,Married,"4,08"
TR19122,401,18/12/2022,P8,16000,3,48000,2,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,45,0,Married,"4,08"
TR12611,401,02/08/2022,P8,16000,3,48000,9,Oat,Lingga,Lingga,Modern Trade,-3.654703,128.190643,45,0,Married,"4,08"
TR30310,401,02/11/2022,P8,16000,2,32000,9,Oat,Lingga,Lingga,Modern Trade,-3.654703,128.190643,45,0,Married,"4,08"
TR73970,401,14/11/2022,P7,9400,2,18800,9,Coffee Candy,Lingga,Lingga,Modern Trade,-3.654703,128.190643,45,0,Married,"4,08"
TR48675,401,24/10/2022,P2,3200,5,16000,6,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.135399,119.42379,45,0,Married,"4,08"
TR71313,401,30/08/2022,P3,7500,6,45000,11,Crackers,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,45,0,Married,"4,08"
TR53333,401,13/07/2022,P4,12000,3,36000,11,Potato Chip,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,45,0,Married,"4,08"
TR13665,401,01/05/2022,P2,3200,7,22400,11,Ginger Candy ,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,45,0,Married,"4,08"
TR70264,361,03/06/2022,P3,7500,3,22500,12,Crackers,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,26,1,Single,"0,06"
TR79141,361,23/12/2022,P10,15000,3,45000,10,Cheese Stick,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,26,1,Single,"0,06"
TR67910,361,01/08/2022,P5,4200,2,8400,7,Thai Tea,Buana Indah,Buana,General Trade,3.316694,114.590111,26,1,Single,"0,06"
TR52295,361,28/01/2022,P4,12000,2,24000,8,Potato Chip,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,26,1,Single,"0,06"
TR93294,361,09/12/2022,P9,10000,2,20000,9,Yoghurt,Lingga,Lingga,Modern Trade,-3.654703,128.190643,26,1,Single,"0,06"
TR65073,361,24/12/2022,P1,8800,8,70400,6,Choco Bar,Lingga,Lingga,Modern Trade,-5.135399,119.42379,26,1,Single,"0,06"
TR62292,361,24/02/2022,P5,4200,2,8400,6,Thai Tea,Lingga,Lingga,Modern Trade,-5.135399,119.42379,26,1,Single,"0,06"
TR78743,361,30/09/2022,P9,10000,5,50000,11,Yoghurt,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,26,1,Single,"0,06"
TR22410,361,28/12/2022,P10,15000,2,30000,11,Cheese Stick,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,26,1,Single,"0,06"
TR54663,361,15/01/2022,P1,8800,8,70400,1,Choco Bar,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,26,1,Single,"0,06"
TR86261,360,16/06/2022,P3,7500,3,22500,12,Crackers,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,54,0,Married,"35,78"
TR83217,360,18/07/2022,P1,8800,3,26400,14,Choco Bar,Priangan,Priangan,Modern Trade,-5.45,105.26667,54,0,Married,"35,78"
TR61040,360,01/04/2022,P8,16000,2,32000,14,Oat,Priangan,Priangan,Modern Trade,-5.45,105.26667,54,0,Married,"35,78"
TR62977,360,20/05/2022,P7,9400,2,18800,4,Coffee Candy,Gita Ginara,Gita,General Trade,-6.966667,110.416664,54,0,Married,"35,78"
TR23583,360,09/03/2022,P3,7500,2,15000,2,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,54,0,Married,"35,78"
TR17035,360,19/06/2022,P8,16000,1,16000,8,Oat,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,54,0,Married,"35,78"
TR13399,360,08/05/2022,P5,4200,2,8400,8,Thai Tea,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,54,0,Married,"35,78"
TR58076,360,20/12/2022,P7,9400,4,37600,8,Coffee Candy,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,54,0,Married,"35,78"
TR2611,360,03/07/2022,P8,16000,1,16000,9,Oat,Lingga,Lingga,Modern Trade,-3.654703,128.190643,54,0,Married,"35,78"
TR23586,360,25/12/2022,P4,12000,5,60000,13,Potato Chip,Buana,Buana,General Trade,-1.26916,116.825264,54,0,Married,"35,78"
TR13539,360,05/02/2022,P6,18000,2,36000,6,Cashew,Lingga,Lingga,Modern Trade,-5.135399,119.42379,54,0,Married,"35,78"
TR83468,360,31/01/2022,P2,3200,3,9600,11,Ginger Candy ,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,54,0,Married,"35,78"
TR43126,360,22/06/2022,P6,18000,3,54000,1,Cashew,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,54,0,Married,"35,78"
TR97236,255,08/07/2022,P3,7500,3,22500,12,Crackers,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,24,1,Single,"5,78"
TR96772,255,20/08/2022,P7,9400,6,56400,10,Coffee Candy,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,24,1,Single,"5,78"
TR72192,255,24/03/2022,P8,16000,1,16000,14,Oat,Priangan,Priangan,Modern Trade,-5.45,105.26667,24,1,Single,"5,78"
TR25774,255,15/09/2022,P5,4200,4,16800,11,Thai Tea,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,24,1,Single,"5,78"
TR84758,255,22/06/2022,P10,15000,2,30000,5,Cheese Stick,Bonafid,Gita,General Trade,-7.250445,112.768845,24,1,Single,"5,78"
TR89318,183,17/07/2022,P3,7500,1,7500,12,Crackers,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,27,1,Single,"0,18"
TR32490,183,26/03/2022,P10,15000,4,60000,12,Cheese Stick,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,27,1,Single,"0,18"
TR80016,183,24/01/2022,P3,7500,2,15000,10,Crackers,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,27,1,Single,"0,18"
TR10446,183,17/05/2022,P7,9400,6,56400,10,Coffee Candy,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,27,1,Single,"0,18"
TR1984,183,01/01/2022,P1,8800,4,35200,4,Choco Bar,Gita Ginara,Gita,General Trade,-6.966667,110.416664,27,1,Single,"0,18"
TR98786,183,24/11/2022,P3,7500,1,7500,7,Crackers,Buana Indah,Buana,General Trade,3.316694,114.590111,27,1,Single,"0,18"
TR34739,183,22/09/2022,P8,16000,1,16000,7,Oat,Buana Indah,Buana,General Trade,3.316694,114.590111,27,1,Single,"0,18"
TR44681,183,13/09/2022,P5,4200,4,16800,3,Thai Tea,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,27,1,Single,"0,18"
TR30598,183,01/05/2022,P2,3200,5,16000,13,Ginger Candy ,Buana,Buana,General Trade,-1.26916,116.825264,27,1,Single,"0,18"
TR82094,183,15/09/2022,P3,7500,2,15000,1,Crackers,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,27,1,Single,"0,18"
TR22391,183,31/01/2022,P7,9400,4,37600,1,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,27,1,Single,"0,18"
TR39885,183,26/10/2022,P2,3200,6,19200,1,Ginger Candy ,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,27,1,Single,"0,18"
TR71806,149,18/07/2022,P3,7500,1,7500,12,Crackers,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,61,1,Married,"3,96"
TR63644,149,03/07/2022,P7,9400,5,47000,12,Coffee Candy,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,61,1,Married,"3,96"
TR85800,149,02/07/2022,P3,7500,1,7500,7,Crackers,Buana Indah,Buana,General Trade,3.316694,114.590111,61,1,Married,"3,96"
TR51479,149,25/07/2022,P1,8800,3,26400,7,Choco Bar,Buana Indah,Buana,General Trade,3.316694,114.590111,61,1,Married,"3,96"
TR77265,149,17/10/2022,P10,15000,1,15000,2,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,61,1,Married,"3,96"
TR8298,149,12/05/2022,P3,7500,3,22500,3,Crackers,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,61,1,Married,"3,96"
TR77093,149,11/08/2022,P10,15000,1,15000,8,Cheese Stick,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,61,1,Married,"3,96"
TR1152,149,27/01/2022,P3,7500,6,45000,9,Crackers,Lingga,Lingga,Modern Trade,-3.654703,128.190643,61,1,Married,"3,96"
TR56797,149,24/12/2022,P8,16000,2,32000,9,Oat,Lingga,Lingga,Modern Trade,-3.654703,128.190643,61,1,Married,"3,96"
TR71792,149,26/09/2022,P4,12000,5,60000,13,Potato Chip,Buana,Buana,General Trade,-1.26916,116.825264,61,1,Married,"3,96"
TR37826,149,13/01/2022,P7,9400,6,56400,6,Coffee Candy,Lingga,Lingga,Modern Trade,-5.135399,119.42379,61,1,Married,"3,96"
TR92184,149,23/04/2022,P6,18000,4,72000,1,Cashew,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,61,1,Married,"3,96"
TR132,25,20/08/2022,P3,7500,3,22500,12,Crackers,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,24,1,Married,"2,67"
TR49370,25,07/06/2022,P10,15000,4,60000,14,Cheese Stick,Priangan,Priangan,Modern Trade,-5.45,105.26667,24,1,Married,"2,67"
TR43279,25,20/12/2022,P2,3200,3,9600,9,Ginger Candy ,Lingga,Lingga,Modern Trade,-3.654703,128.190643,24,1,Married,"2,67"
TR11644,293,30/08/2022,P3,7500,1,7500,12,Crackers,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,54,0,Married,"10,4"
TR76486,293,23/12/2022,P10,15000,3,45000,12,Cheese Stick,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,54,0,Married,"10,4"
TR12063,293,11/05/2022,P5,4200,3,12600,12,Thai Tea,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,54,0,Married,"10,4"
TR73573,293,26/10/2022,P5,4200,2,8400,10,Thai Tea,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,54,0,Married,"10,4"
TR47724,293,06/03/2022,P7,9400,3,28200,10,Coffee Candy,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,54,0,Married,"10,4"
TR8584,293,14/09/2022,P8,16000,3,48000,4,Oat,Gita Ginara,Gita,General Trade,-6.966667,110.416664,54,0,Married,"10,4"
TR40082,293,01/02/2022,P3,7500,3,22500,7,Crackers,Buana Indah,Buana,General Trade,3.316694,114.590111,54,0,Married,"10,4"
TR72787,293,01/07/2022,P8,16000,1,16000,2,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,54,0,Married,"10,4"
TR39283,293,01/02/2022,P2,3200,5,16000,8,Ginger Candy ,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,54,0,Married,"10,4"
TR83,293,02/03/2022,P5,4200,3,12600,13,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825264,54,0,Married,"10,4"
TR86016,293,10/03/2022,P5,4200,4,16800,6,Thai Tea,Lingga,Lingga,Modern Trade,-5.135399,119.42379,54,0,Married,"10,4"
TR76988,293,20/11/2022,P8,16000,2,32000,11,Oat,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,54,0,Married,"10,4"
